id,noticeNumber,lotNumber,lotStatus,biddType,biddForm,lotName,lotDescription,biddEndTime,lotImages,currencyCode,category,createDate,timeZoneName,timezoneOffset,hasAppeals,isStopped,isAnnulled,noticeFirstVersionPublicationDate,npaHintCode,typeTransaction,priceMin,etpCode,noticeAttributes,lotVat,parentProcedure,subject,rent_period,area,cadastral_number,link,rosreestr_info,coords_center,address,auction_start_date,bidd_start_date,auction_link,price_step,deposit_price,files,cad_link
21000000120000000083_2,21000000120000000083,2,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,"Земельный участок с кадастровым номером 30:03:070801:227, площадью 1072890 кв.м расположенного по адресу: Астраханская область, Енотаевский район, 6,1км юго-восточнее с.Ивановка.",Категория земель: Земли сельскохозяйственного назначения. Виды разрешенного использования: сенокошение(1.19). Цель предоставления: сенокошения,2025-01-22 08:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/676917f41754143a1cad018d?disposition=inline,643,Земли сельскохозяйственного назначения,2024-12-23 10:46:43.484000+00:00,МСК,180,False,False,False,2024-12-23T14:01:09.128Z,hint1_ZK,rent,68450.0,ETP_AVK,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,в соответствии с аукционной документацией  ,1072890.0,30:03:070801:227,https://torgi.gov.ru/new/public/lots/lot/21000000120000000083_2,"([47.27313591622723, 47.12134529333205], 'Астраханская область, Енотаевский район, 6,1 км. юго-восточнее с. Ивановка ')","[47.27313591622723, 47.12134529333205]","Астраханская область, Енотаевский район, 6,1 км. юго-восточнее с. Ивановка ",2025-01-27 09:00:00+00:00,2024-12-24 00:00:00+00:00,http://sale.zakazrf.ru/NotificationEXLot/id/63928,2053.5,68450.0,"[('070801-227 .pdf', 'https://torgi.gov.ru/new/file-store/v1/6769178c029b367c711a8b8d'), ('Договор аренды к Лоту № 2.docx', 'https://torgi.gov.ru/new/file-store/v1/67691787029b367c711a8b76'), ('распоряжение 227.PDF', 'https://torgi.gov.ru/new/file-store/v1/676917901754143a1cad012b'), ('фото.jpeg', 'https://torgi.gov.ru/new/file-store/v1/676917f41754143a1cad018d')]","https://pkk.rosreestr.ru/#/search/47.12134529333205,47.27313591622723/19/@5w3tqw5ca?text=30:3:70801:227&opened=30:3:70801:227"
22000015920000000632_1,22000015920000000632,1,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,ежегодная арендная плата,Границы земельного участка описаны в Выписке из ЕГРН об объекте недвижимости от 25.11.2024г. № КУВИ-001/2024-286090189,2025-01-24 10:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/676560b3d09dc150429b4170?disposition=inline,643,Земли сельскохозяйственного назначения,2024-12-20 16:21:43.005000+00:00,МСК+1,240,False,False,False,2024-12-20T12:22:16.916Z,hint1_ZK,rent,11457.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,5 (пять) лет,1966406.0,30:10:030301:294,https://torgi.gov.ru/new/public/lots/lot/22000015920000000632_1,"([47.58164439828525, 47.36828133849621], 'Астраханская область, Харабалинский р-н, в 24 км на северо-восток от с. Кочковатка, вблизи песков Тойкин и Бакшан, в границах МО «Кочковатский сельсовет» ')","[47.58164439828525, 47.36828133849621]","Астраханская область, Харабалинский р-н, в 24 км на северо-восток от с. Кочковатка, вблизи песков Тойкин и Бакшан, в границах МО «Кочковатский сельсовет» ",2025-01-28 14:00:00+00:00,2024-12-24 11:00:00+00:00,https://catalog.lot-online.ru/notice/22000015920000000632/1,343.0,2291.0,"[('извещение.doc', 'https://torgi.gov.ru/new/file-store/v1/676560bd1754143a1cac0e7d'), ('Без имени.png', 'https://torgi.gov.ru/new/file-store/v1/676560b3d09dc150429b4170')]","https://pkk.rosreestr.ru/#/search/47.36828133849621,47.58164439828525/19/@5w3tqw5ca?text=30:10:30301:294&opened=30:10:30301:294"
22000015920000000631_1,22000015920000000631,1,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,ежегодная арендная плата,Границы земельного участка описаны в Выписке из ЕГРН об объекте недвижимости от 25.11.2024г. № КУВИ-001/2024-286071529,2025-01-24 10:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/67655c2a26093e159b435c54?disposition=inline,643,Земли сельскохозяйственного назначения,2024-12-20 16:02:02.200000+00:00,МСК+1,240,False,False,False,2024-12-20T12:02:26.319Z,hint1_ZK,rent,11818.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,5 (пять) лет,1956000.0,30:10:020602:238,https://torgi.gov.ru/new/public/lots/lot/22000015920000000631_1,"([47.686424133663664, 47.5447317138278], 'Астраханская область, Харабалинский р-н, в 44,4 км на северо-восток от с. Сасыколи, вблизи кош Шибарал, в 33,1 км на северо-восток от п. Чапчачи, в границах МО ""Сасыкольский сельсовет"" ')","[47.686424133663664, 47.5447317138278]","Астраханская область, Харабалинский р-н, в 44,4 км на северо-восток от с. Сасыколи, вблизи кош Шибарал, в 33,1 км на северо-восток от п. Чапчачи, в границах МО ""Сасыкольский сельсовет"" ",2025-01-28 13:00:00+00:00,2024-12-24 11:00:00+00:00,https://catalog.lot-online.ru/notice/22000015920000000631/1,354.0,2363.0,"[('извещение.doc', 'https://torgi.gov.ru/new/file-store/v1/67655c32029b367c71199204'), ('Без имени.png', 'https://torgi.gov.ru/new/file-store/v1/67655c2a26093e159b435c54')]","https://pkk.rosreestr.ru/#/search/47.5447317138278,47.686424133663664/19/@5w3tqw5ca?text=30:10:20602:238&opened=30:10:20602:238"
22000015920000000630_1,22000015920000000630,1,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,ежегодная арендная плата,Границы земельного участка описаны в Выписке из ЕГРН об объекте недвижимости от 25.11.2024г. № КУВИ-001/2024-285962002,2025-01-24 10:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/676557dcd09dc150429b3753?disposition=inline,643,Земли сельскохозяйственного назначения,2024-12-20 15:43:37.458000+00:00,МСК+1,240,False,False,False,2024-12-20T11:44:06.622Z,hint1_ZK,rent,9807.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,5 (пять) лет,3089981.0,30:10:040902:434,https://torgi.gov.ru/new/public/lots/lot/22000015920000000630_1,"([47.52474056890312, 47.92175100906325], 'Российская Федерация, Астраханская область, Харабалинский район, в 46,3 км на северо-восток от с. Тамбовка, вблизи песков Акплак, в границах МО «Тамбовский сельсовет»')","[47.52474056890312, 47.92175100906325]","Российская Федерация, Астраханская область, Харабалинский район, в 46,3 км на северо-восток от с. Тамбовка, вблизи песков Акплак, в границах МО «Тамбовский сельсовет»",2025-01-28 12:00:00+00:00,2024-12-24 11:00:00+00:00,https://catalog.lot-online.ru/notice/22000015920000000630/1,294.0,1961.0,"[('извещение.doc', 'https://torgi.gov.ru/new/file-store/v1/676557e1d09dc150429b3780'), ('Без имени.png', 'https://torgi.gov.ru/new/file-store/v1/676557dcd09dc150429b3753')]","https://pkk.rosreestr.ru/#/search/47.92175100906325,47.52474056890312/19/@5w3tqw5ca?text=30:10:40902:434&opened=30:10:40902:434"
22000015920000000629_1,22000015920000000629,1,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,ежегодная арендная плата,Границы земельного участка описаны в Выписке из ЕГРН об объекте недвижимости от 25.11.2024г.  № КУВИ-001/2024-285945084,2025-01-24 10:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/6765515026093e159b4345be?disposition=inline,643,Земли сельскохозяйственного назначения,2024-12-20 15:15:25.155000+00:00,МСК+1,240,False,False,False,2024-12-20T11:17:16.734Z,hint1_ZK,rent,73309.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,5 (пять) лет,2213462.0,30:10:070101:264,https://torgi.gov.ru/new/public/lots/lot/22000015920000000629_1,"([47.04920750169929, 47.78377982150729], 'Астраханская область, Харабалинский район,\xa0в 1,6 км на северо-запад от с. Хошеутово, между ильменем Соленый и ильменем Рогатый, в границах МО «Хошеутовский сельсовет»')","[47.04920750169929, 47.78377982150729]","Астраханская область, Харабалинский район, в 1,6 км на северо-запад от с. Хошеутово, между ильменем Соленый и ильменем Рогатый, в границах МО «Хошеутовский сельсовет»",2025-01-28 11:00:00+00:00,2024-12-24 11:00:00+00:00,https://catalog.lot-online.ru/notice/22000015920000000629/1,2199.0,14661.0,"[('извещение.doc', 'https://torgi.gov.ru/new/file-store/v1/6765515526093e159b4345c3'), ('Без имени.png', 'https://torgi.gov.ru/new/file-store/v1/6765515026093e159b4345be')]","https://pkk.rosreestr.ru/#/search/47.78377982150729,47.04920750169929/19/@5w3tqw5ca?text=30:10:70101:264&opened=30:10:70101:264"
22000015920000000628_1,22000015920000000628,1,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,ежегодная арендная плата,Границы земельного участка описаны в Выписке из ЕГРН об объекте недвижимости от 25.11.2024г. № КУВИ-001/2024-285933527,2025-01-24 10:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/67654d051754143a1cabdd1f?disposition=inline,643,Земли сельскохозяйственного назначения,2024-12-20 14:57:45.446000+00:00,МСК+1,240,False,False,False,2024-12-20T10:58:06.025Z,hint1_ZK,rent,21099.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,5 (пять) лет,7125000.0,30:10:070701:179,https://torgi.gov.ru/new/public/lots/lot/22000015920000000628_1,"([47.38242222437856, 48.09538512784197], 'Астраханская область, Харабалинский р-н, в 47 км на северо-восток от с. Хошеутово, в 3 км на север от песков Акбай, в границах МО «Хошеутовский сельсовет»')","[47.38242222437856, 48.09538512784197]","Астраханская область, Харабалинский р-н, в 47 км на северо-восток от с. Хошеутово, в 3 км на север от песков Акбай, в границах МО «Хошеутовский сельсовет»",2025-01-28 10:00:00+00:00,2024-12-24 11:00:00+00:00,https://catalog.lot-online.ru/notice/22000015920000000628/1,632.0,4219.0,"[('извещение.doc', 'https://torgi.gov.ru/new/file-store/v1/67654d0cd09dc150429b230b'), ('Без имени.png', 'https://torgi.gov.ru/new/file-store/v1/67654d051754143a1cabdd1f')]","https://pkk.rosreestr.ru/#/search/48.09538512784197,47.38242222437856/19/@5w3tqw5ca?text=30:10:70701:179&opened=30:10:70701:179"
22000015920000000627_1,22000015920000000627,1,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,ежегодная арендная плата,Границы земельного участка описаны в Выписке из ЕГРН об объекте недвижимости от 13.11.2024г.  № КУВИ-001/2024-277302004,2025-01-24 10:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/6765484e1754143a1cabd404?disposition=inline,643,Земли сельскохозяйственного назначения,2024-12-20 14:41:59.224000+00:00,МСК+1,240,False,False,False,2024-12-20T10:42:28.992Z,hint1_ZK,rent,5329.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,5 (пять) лет,1500000.0,30:10:040902:445,https://torgi.gov.ru/new/public/lots/lot/22000015920000000627_1,"([47.558521277123525, 47.9234863322036], 'Российская Федерация, Астраханская область, Харабалинский район, в 48,81 км на северо-восток от с. Тамбовка, в 6 км на юг от оз. Душин, в границах муниципального образования «Тамбовский сельсовет»')","[47.558521277123525, 47.9234863322036]","Российская Федерация, Астраханская область, Харабалинский район, в 48,81 км на северо-восток от с. Тамбовка, в 6 км на юг от оз. Душин, в границах муниципального образования «Тамбовский сельсовет»",2025-01-28 09:00:00+00:00,2024-12-24 11:00:00+00:00,https://catalog.lot-online.ru/notice/22000015920000000627/1,159.0,1065.0,"[('извещение.doc', 'https://torgi.gov.ru/new/file-store/v1/67654854029b367c7119616b'), ('Без имени.png', 'https://torgi.gov.ru/new/file-store/v1/6765484e1754143a1cabd404')]","https://pkk.rosreestr.ru/#/search/47.9234863322036,47.558521277123525/19/@5w3tqw5ca?text=30:10:40902:445&opened=30:10:40902:445"
21000017080000000889_6,21000017080000000889,6,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,"аукцион на право заключения договора аренды земельного участка расположенного по адресу: Российская Федерация, Астраханская область, муниципальный район Приволжский, сельское поселение Татаробашмаковский сельсовет, поселок Ассадулаево, улица Тополиная, земельный участок 1/14",земельный участок с разрешенным использованием для индивидуального жилищного строительства,2025-01-22 17:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/676541801754143a1cabc9a5?disposition=inline,643,Земли населенных пунктов,2024-12-20 11:16:24.345000+00:00,МСК+1,240,False,False,False,2024-12-23T12:47:10.973Z,hint1_ZK,rent,22322.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,20 (двадцать) лет,1000.0,30:09:160501:272,https://torgi.gov.ru/new/public/lots/lot/21000017080000000889_6,"([46.24984389743572, 47.95658376680528], 'Российская Федерация, Астраханская область, муниципальный район Приволжский, сельское поселение Татаробашмаковский сельсовет, поселок Ассадулаево, улица Тополиная, земельный участок 1/14')","[46.24984389743572, 47.95658376680528]","Российская Федерация, Астраханская область, муниципальный район Приволжский, сельское поселение Татаробашмаковский сельсовет, поселок Ассадулаево, улица Тополиная, земельный участок 1/14",2025-01-24 10:00:00+00:00,2024-12-24 09:00:00+00:00,https://catalog.lot-online.ru/notice/21000017080000000889/6,669.0,4464.0,"[('нет фото.jpg', 'https://torgi.gov.ru/new/file-store/v1/676541801754143a1cabc9a5')]","https://pkk.rosreestr.ru/#/search/47.95658376680528,46.24984389743572/19/@5w3tqw5ca?text=30:9:160501:272&opened=30:9:160501:272"
21000017080000000889_2,21000017080000000889,2,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,"аукцион на право заключения договора аренды  земельного участка  расположенного по адресу: Российская Федерация, Астраханская область, Приволжский муниципальный район, сельское поселение Бирюковский сельсовет, село Бирюковка, улица Лесная, з/у 51",земельный участок с разрешенным использованием для индивидуального жилищного строительства,2025-01-22 17:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/67653e8a1754143a1cabc36e?disposition=inline,643,Земли населенных пунктов,2024-12-20 11:16:24.345000+00:00,МСК+1,240,False,False,False,2024-12-23T12:47:10.973Z,hint1_ZK,rent,16078.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,20 (двадцать) лет,1000.0,30:09:070301:279,https://torgi.gov.ru/new/public/lots/lot/21000017080000000889_2,"([46.32934386697712, 48.31435881384855], 'Российская Федерация, Астраханская область, Приволжский муниципальный район, сельское поселение Бирюковский сельсовет, село Бирюковка, ул Лесная, з/у/ 51')","[46.32934386697712, 48.31435881384855]","Российская Федерация, Астраханская область, Приволжский муниципальный район, сельское поселение Бирюковский сельсовет, село Бирюковка, ул Лесная, з/у/ 51",2025-01-24 10:00:00+00:00,2024-12-24 09:00:00+00:00,https://catalog.lot-online.ru/notice/21000017080000000889/2,482.0,3215.0,"[('нет фото.jpg', 'https://torgi.gov.ru/new/file-store/v1/67653e8a1754143a1cabc36e')]","https://pkk.rosreestr.ru/#/search/48.31435881384855,46.32934386697712/19/@5w3tqw5ca?text=30:9:70301:279&opened=30:9:70301:279"
21000017080000000889_1,21000017080000000889,1,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,"аукцион на право заключения договора аренды  земельного участка расположенного по адресу: Российская Федерация, Астраханская область, Приволжский муниципальный район, сельское поселение Бирюковский сельсовет, село Бирюковка, улица Совхозная, улица Совхозная, з/у 38а",земельный участок с разрешенным использованием для индивидуального жилищного строительства,2025-01-22 17:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/6765193826093e159b42eed8?disposition=inline,643,Земли населенных пунктов,2024-12-20 11:16:24.345000+00:00,МСК+1,240,False,False,False,2024-12-23T12:47:10.973Z,hint1_ZK,rent,11427.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,20 (двадцать) лет,667.0,30:09:070305:796,https://torgi.gov.ru/new/public/lots/lot/21000017080000000889_1,"([46.318558902325414, 48.32189108132328], 'Российская Федерация, Астраханская область, Приволжский муниципальный район, сельское поселение Бирюковский сельсовет, село Бирюковка, улица Совхозная, з/у 38а')","[46.318558902325414, 48.32189108132328]","Российская Федерация, Астраханская область, Приволжский муниципальный район, сельское поселение Бирюковский сельсовет, село Бирюковка, улица Совхозная, з/у 38а",2025-01-24 10:00:00+00:00,2024-12-24 09:00:00+00:00,https://catalog.lot-online.ru/notice/21000017080000000889/1,342.0,2285.0,"[('нет фото.jpg', 'https://torgi.gov.ru/new/file-store/v1/6765193826093e159b42eed8')]","https://pkk.rosreestr.ru/#/search/48.32189108132328,46.318558902325414/19/@5w3tqw5ca?text=30:9:70305:796&opened=30:9:70305:796"
21000017080000000889_3,21000017080000000889,3,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,"аукцион на право заключения договора аренды  земельного участка расположенного по адресу: Российская Федерация, Астраханская область, Приволжский муниципальный район, сельское поселение Бирюковский сельсовет, село Бирюковка, улица Солнечная, з/у 13А",земельный участок с разрешенным использованием для индивидуального жилищного строительства,2025-01-22 17:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/67653f33029b367c711953ea?disposition=inline,643,Земли населенных пунктов,2024-12-20 11:16:24.345000+00:00,МСК+1,240,False,False,False,2024-12-23T12:47:10.973Z,hint1_ZK,rent,10982.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,20 (двадцать) лет,641.0,30:09:070305:798,https://torgi.gov.ru/new/public/lots/lot/21000017080000000889_3,"([46.3257880115507, 48.319003622814336], 'Российская Федерация, Астраханская область, Приволжский муниципальный район, сельское поселение Бирюковский сельсовет, село Бирюковка, улица Солнечная, з/у 13А')","[46.3257880115507, 48.319003622814336]","Российская Федерация, Астраханская область, Приволжский муниципальный район, сельское поселение Бирюковский сельсовет, село Бирюковка, улица Солнечная, з/у 13А",2025-01-24 10:00:00+00:00,2024-12-24 09:00:00+00:00,https://catalog.lot-online.ru/notice/21000017080000000889/3,329.0,2196.0,"[('нет фото.jpg', 'https://torgi.gov.ru/new/file-store/v1/67653f33029b367c711953ea')]","https://pkk.rosreestr.ru/#/search/48.319003622814336,46.3257880115507/19/@5w3tqw5ca?text=30:9:70305:798&opened=30:9:70305:798"
21000017080000000889_5,21000017080000000889,5,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,"аукцион на право заключения договора аренды  земельного участка расположенного по адресу: Российская Федерация, Астраханская область, муниципальный район Приволжский, сельское поселение Килинчинский сельсовет, село Килинчи, улица Молодежная, земельный участок 2б",земельный участок с разрешенным использованием для индивидуального жилищного строительства,2025-01-22 17:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/6765403426093e159b4332fc?disposition=inline,643,Земли населенных пунктов,2024-12-20 11:16:24.345000+00:00,МСК+1,240,False,False,False,2024-12-23T12:47:10.973Z,hint1_ZK,rent,8791.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,20 (двадцать) лет,618.0,30:09:080204:391,https://torgi.gov.ru/new/public/lots/lot/21000017080000000889_5,"([46.29728428548831, 48.25867227785516], 'Российская Федерация, Астраханская область, муниципальный район Приволжский, сельское поселение Килинчинский сельсовет, село Килинчи, улица Молодежная, земельный участок 2б\t')","[46.29728428548831, 48.25867227785516]","Российская Федерация, Астраханская область, муниципальный район Приволжский, сельское поселение Килинчинский сельсовет, село Килинчи, улица Молодежная, земельный участок 2б	",2025-01-24 10:00:00+00:00,2024-12-24 09:00:00+00:00,https://catalog.lot-online.ru/notice/21000017080000000889/5,263.0,1758.0,"[('нет фото.jpg', 'https://torgi.gov.ru/new/file-store/v1/6765403426093e159b4332fc')]","https://pkk.rosreestr.ru/#/search/48.25867227785516,46.29728428548831/19/@5w3tqw5ca?text=30:9:80204:391&opened=30:9:80204:391"
21000017080000000889_7,21000017080000000889,7,APPLICATIONS_SUBMISSION,Аренда и продажа земельных участков,Электронный аукцион,"аукцион на право заключения договора аренды земельного участка расположенного по адресу: Российская Федерация, Астраханская область, муниципальный район Приволжский, сельское поселение село Растопуловка, село Растопуловка, улица Раздольная, земельный участок 43",земельный участок с разрешенным использованием для ведения личного подсобного хозяйства,2025-01-22 17:00:00+00:00,https://torgi.gov.ru/new/file-store/v1/676542af1754143a1cabcb61?disposition=inline,643,Земли населенных пунктов,2024-12-20 11:16:24.345000+00:00,МСК+1,240,False,False,False,2024-12-23T12:47:10.973Z,hint1_ZK,rent,20548.0,ETP_RAD,"[{'code': 'DA_tradingFeatures_EA(ZK)', 'fullName': 'Торги проводятся с учетом особенностей в соответствии с 161-ФЗ от 24.07.2008 «О содействии развитию жилищного строительства»', 'value': False, 'attributeType': 'Checker', 'group': {'code': 'N250', 'name': '1.2 Извещение_основные_сведения', 'displayGroupType': 'NOTICE'}, 'sortOrder': 1}]","{'code': 'notAssessedVAT', 'name': 'НДС не облагается'}",,Астраханская область,20 (двадцать) лет,1426.0,30:09:010101:668,https://torgi.gov.ru/new/public/lots/lot/21000017080000000889_7,"([46.50672105487114, 48.04391949853073], 'Российская Федерация, Астраханская область, муниципальный район Приволжский, сельское поселение село Растопуловка, село Растопуловка, улица Раздольная, земельный участок 43')","[46.50672105487114, 48.04391949853073]","Российская Федерация, Астраханская область, муниципальный район Приволжский, сельское поселение село Растопуловка, село Растопуловка, улица Раздольная, земельный участок 43",2025-01-24 10:00:00+00:00,2024-12-24 09:00:00+00:00,https://catalog.lot-online.ru/notice/21000017080000000889/7,616.0,4109.0,"[('нет фото.jpg', 'https://torgi.gov.ru/new/file-store/v1/676542af1754143a1cabcb61')]","https://pkk.rosreestr.ru/#/search/48.04391949853073,46.50672105487114/19/@5w3tqw5ca?text=30:9:10101:668&opened=30:9:10101:668"
